# lang=ru
бабочка	bowtie
бабочка	feisty, spirited woman
глаз	eyesight
глаз	view, opinion
голова	mind; brains
голова	head; chief; master
гусеница	caterpillar
гусеница	caterpillar track
жилка	(diminutive) veinlet
жилка	(leaf, wing, marble & figurative) vein
жук	beetle
жук	rogue, crook
жук-носорог	rhinoceros beetle ()
жук-олень	stag beetle
медоносная пчела	honeybee
часто	frequently, often
часто	close, thickly
лис	male fox
лиса	fox ()
лиса	vixen, female fox
лиса	fox fur
мука	flour, fine meal
мука	pain, anguish, torment, suffering, torture
мука	ordeal
бес	demon, devil
презирать	to despise, to hold in contempt
презирать	to scorn, to disdain
цена	price, cost
цена	worth
цена	value
делать	to make, to do
спасибо	thank you, thanks
шесть	six (6)
горло	throat
горло	gullet
горло	neck (of a vessel)
монгол	Mongol, Mongolian (person)
монгол	Mongolian (horse)
ботинок	lace-boot
ботинок	high shoe
мыльная пена	lather
мыльная пена	soapsuds
новояз	Newspeak (from George Orwell's "1984")
новояз	new language (generally with pejorative connotations); new argot
маяк	lighthouse
маяк	beacon
маяк	Used as the call sign for some Soyuz missions: Soyuz T-3, Soyuz T-10 & Soyuz T-15.
заглавная страница	title page
заглавная страница	main page
заглавная страница	homepage
быть	to be
быть	there be
сова	night person, night owl
Христос	Christ
укроп	dill ()
укроп	fennel ()
укроп	dropwort (, syn )
пылесос	vacuum cleaner
прикол	not bad!
прикол	storage
добро пожаловать	welcome!
космонавт	cosmonaut (the Russian or Soviet equivalent of an astronaut)
космонавт	a law enforcement officer in protective uniforms without identification marks
борщ	borscht, borsht, borshch, borsch (a soup made of beets and cabbage)
борщ	hogweed ()
гласность	public, publicity
гласность	openness
гласность	glasnost (Soviet policy)
копейка	kopek, kopeck; also copeck (one 100th of ruble, the monetary unit of Russia).
рубль	ruble, rouble (a monetary unit of Russia and Belarus equal to 100 kopecks)
кремль	kremlin (a central fortress in medieval Russian cities)
кремль	The Kremlin (in Moscow)
господин	gentleman
господин	mister, Mr., sir
господин	lord, master
кускус	cuscus (a type of marsupial from New Guinea)
кускус	couscous, a spicy dish that originated in northern Africa
мяу	meow (sound a cat makes)
мяу	mephedrone
дерево	wood (only singular)
лес	forest, woods
лес	(only singular) lumber, timber
лес	(only plural) леса́ scaffolding, scaffold trestle, falsework
напр.	for example
напр.	for instance
там же	in the same place
там же	ibid.
уступать	to cede, to let have
уступать	to yield
уступать	to be inferior to
алфавит	alphabet
алфавит	alphabetical index
распятие	crucifixion, crucifix
распятие	cross
день	day, daytime
день	afternoon, early evening
везде	everywhere
везде	anywhere
везде	throughout
держать	to hold, to keep, to support
деревенение	lignification (turning to wood)
деревянка	(a low, rosaceous herb of Europe, )
деревянность	woodiness
деревяшка	piece of wood
деревяшка	stump, wooden leg
деревянный	wood; wooden
деревянный	woody, ligneous
деревянистый	ligneous, woody
древесный	wood; woody, ligneous
древесный	fibrous
древесный	tree; arboreal
деревенеть	to stiffen
деревенеть	to grow numb
деревенеть	to lignify, to become wood
деревообрабатывающий	woodworking
леса	fishing line
леса	scaffolding
лесистый	woody, wooded, timbered
лесник	ranger, forest ranger, woodsman
леснина	wild apple
лесной	forest, wood
лесной	lumber , timber
лесничество	forestry
лесничество	forest district
лесничий	woodsman, forest ranger, chief forester
лесничий	woodsman's, forest ranger's
лесхоз	forestry
лесхоз	forestry farm
лесоводство	forestry
лесоводство	silviculture
лесовод	forester, forest cultivator
лесовод	silviculturist
лесоводственный	forestry; silvicultural
лесоводческий	forestry
лесок	grove, small wood
лесовоз	log transporter, timber carrier
лесонасаждение	afforestation, forest planting
лесонасаждение	forested tract, wood
лесопилка	sawmill
лесопильня	sawmill
лесозавод	lumber mill , timber mill , sawmill
лесопильный	saw, sawing
лесоруб	lumberman, lumberjack, logger, woodcutter
волна	wavelength
волна	wool of sheep or goats
прилив	high tide
прилив	flood, flow
более	more than
там	there
там	; next, then, else
давать	to give
давать	to let, to allow
давать	to hit, to strike, to clip
Юпитер	Jupiter
янки	Yankee
штраф	, penalty, citation
штраф	shtrafbat
скучать	to be bored
скучать	to long for, to miss
электронный	electron, electronic
доска	board, plank
доска	blackboard, chalkboard, whiteboard
доска	plate, panel
скамейка	bench
Рейн	Rhine
из	out of
из	of, through
)	, expressing happiness or amusement.
анархия	anarchy (various senses)
Москва	the government of the Russian Federation
замок	castle
замок	keystone
брать	to take
деньги	money
баба	grandma, granny
баба	old woman
баба	(any) woman; countrywoman
лошадь	horse
январь	January
февраль	February
март	March
апрель	April
август	August
сентябрь	September
октябрь	October
ноябрь	November
декабрь	December
калий	potassium
кали	potash
самогон	any home-made distilled alcoholic beverage
среда	Wednesday
среда	environment, surroundings, sphere
среда	midst
четверг	Thursday
пятница	Friday
суббота	Saturday
воскресенье	Sunday
понедельник	Monday
дзельква	zelkova tree
дзельква	zelkova wood
сумка	bag, handbag (US: purse)
сумка	pouch
сумка	satchel
словарь	dictionary, wordbook
словарь	vocabulary, glossary
словарь	lexicon
ведение	knowledge, lore
ведение	authority, charge, competence
ведение	directing, leadership
в целости и сохранности	safe and sound; free from danger or injury
минута	minute
минута	moment, instant
лесоустройство	forestry
лесоустройство	forest management, forest regulation
лесохимия	wood chemistry; the chemistry of timber.
город	city, town
город	a bigger part of a city, including the downtown and inner city areas (as opposed to the suburbs and outskirts)
взять	to take
лесоэкспорт	timber-export
дать	to give
дать	to let, to allow
дать	to organize, to create
лесотундра	forest tundra
лесотундровый	forest tundra
тундра	tundra
тундровый	tundra
носорог	rhinoceros
олень	buck, stag
олень	dimwit, fool, narrow-minded individual
ужалить	to sting
ужалить	to bite
одеревенеть	to stiffen
одеревенеть	to get numb
одеревенеть	to lignify, to become wood
ты	second-person singular, nominative case: you, thou
сделать	to make, to do
несовершенный вид	imperfective aspect
однократный вид	semelfactive aspect
совершенный вид	perfective aspect
аорист	aorist, aorist aspect
многократный вид	iterative aspect, frequentative aspect
лесохимический	wood-chemical
игра	a sport which is played (also )
игра	(action): play in the following senses
укропный	fennel
гитара	guitar
гитара	change gear, swing-frame, swingarm, bracket
гитара	swing-frame gear
мастодонт	mastodon
мастодонт	giant
Комитет государственной безопасности	the former Soviet "State Security Committee": the KGB
кагебешник	an employee of the KGB, agent of the KGB, KGB operative
лесотехнический	forest technology, forestry technology
перевод	transfer, transference
перевод	translation
перевод	remittance
ропот	murmur, grumble, growl
копьё	spear, lance, javelin
нёбо	palate
мошкара	midges, swarms of midges
сравнение	comparison
сравнение	simile
пенька	hemp fibre (for making into cloth or rope)
мир	peace
мир	universe; world; planet
презреть	to despise, to hold in contempt
презреть	to scorn, to disdain
гусиная кожа	goose bumps, goose pimples, goose flesh
проливать свет	to shed light on
слава богу	thank God!; thank goodness!
на славу	A-1, first rate, excellent
на славу	well done
дурная слава	notoriety
дурная слава	ill repute, disrepute
открытие	opening
открытие	discovery
открытие	revelation
открывать	to open
открывать	to turn on
открывать	to discover
открыть	to open
открыть	to turn on
открыть	to discover
уступить	to cede, to let have
уступить	to yield
уступить	to be inferior to
кефир	kefir (a yogurt-like beverage made from fermented cows' milk)
молоко	thick fog
молоко	the blank area around a shooting target, worth no points
веверица	squirrel
оборотень	werewolf (also werefox and any other werebeast)
оборотень	shapeshifter, turnskin
оборотень	a secret criminal
твой	your, yours, thy, thine (2nd-person familiar, singular only)
ваш	your, yours
наш	our, ours
наш	the name of the letter н in the Old Russian alphabet.
его	: him
их	their
их	; they, of them
их	: them
свой	one's own; my, his, her, its, our, your, their (always refers to the subject of the clause)
свой	allied, friendly
свой	peculiar
пёс	male dog
лесотаска	log hauler
лесотаска	log conveyer
себя	(reflexive pronoun) myself, yourself, himself, herself, itself, ourselves, yourselves, themselves (no nominative case)
себя	(reflexive pronoun) oneself
мальчик для битья	whipping boy; scapegoat
козёл отпущения	scapegoat
козёл	goat, he-goat, billygoat
козёл	idiot, blockhead; jerk, bastard, ass
козёл	an inmate who is an informer and collaborates with authorities
один	one (1)
один	alone
один	only (especially with negative connotation)
нуль	zero (0)
ноль	zero (0)
ноль	nil, nothing
ноль	precisely, exactly
два	two (2)
два	(mark) two (out of five), poor; D mark, D grade
три	three (3)
всё	everything
четыре	four (4)
пять	five (5)
семь	seven (7)
восемь	eight (8)
девять	nine (9)
десять	ten (10)
лазерная указка	laser pointer
указка	pointer
указка	orders, instructions
утечка мозгов	brain drain
одиннадцать	eleven (11)
двенадцать	twelve (12)
тринадцать	thirteen (13)
четырнадцать	fourteen (14)
пятнадцать	fifteen (15)
шестнадцать	sixteen (16)
семнадцать	seventeen (17)
восемнадцать	eighteen (18)
девятнадцать	nineteen (19)
двадцать	twenty (20)
чад	smoke, fumes
чад	daze, frenzy
цимбал	cymbal
керамика	ceramics
керамика	earthenware
вага	balance, scale, weighing machine
вага	splinter bar
вага	whiffletree
знак	sign, mark
знак	symbol
тимпан	timbrel
тимпан	tympanum
тимпан	tympanum, middle ear
двадцать один	twenty-one (21)
окно	window
не	not, no, -n't, without
не	Idiomatic negative usage
не	perhaps not, whether ... or not
арабский	Arabic, Arabian
двадцать два	twenty-two (22)
двадцать три	twenty-three (23)
двадцать четыре	twenty-four (24)
кола	Coca-Cola
класс	class
девушка	girl, lass
девушка	miss ()
девушка	girlfriend
девочка	girl, little girl
девочка-подросток	girl, teenage girl
подросток	teenager, juvenile, youth, adolescent
двадцать пять	twenty-five (25)
тут	then, at this point
тут	mulberry
туда	(to) there, that way, thither
оттуда	thence, from there
сюда	(to) here, hither
сюда	this way
отсюда	from here, hence
во	: in, at, on; to, into; etc.
Афганистан	The .
гей	giddyup!
вода	water
вода	soft drink, soda
республика	republic
цимбалы	cymbals, dulcimer
январский	January
февральский	February
речник	river-transport worker
зрак	look, glance
кит	whale
кит	a male Chinese person
мартовский	March
августовский	August
воздух	air, atmosphere
воздух	money
церковь	church
почтовое отделение	post office
брат	brother
брат	old boy, pal
брат	kind, sort
но	but, yet
V	the Roman letter V, v
V	a dogwhistle for supporting the
Z	the Roman letter Z, z
Z	A symbol representing support for the
А	A, ampere
Ж	: ladies' room, women's toilet
К	Kt (knight)
Солнце	the Sun, Sol, Old Sol
Ф	: Q (queen)
Ю	: south
ебаться	to fuck (mutually, together)
ебаться	to tinker with, to mess with, to screw with
ебаться	to fuck oneself
бутан	butane
юпитер	projector, a powerful electric arc lamp used in motion-picture filming.
телецунами	teletsunami
цунами	tsunami
техасский	Texas; Texan
меня	: of me
облако	cloud
союз	union
союз	alliance
союз	confederation, confederacy
шри-ланкийский	Sri Lankan
черногорский	Montenegrin
РСФСР	RSFSR (Russian Soviet Federative Socialist Republic, 1917 to 1991)
российский	Russian
выражение	act of expressing something, mostly one's feelings or thoughts
выражение	face expression
выражение	phrase, sentence
слово	word, term
слово	speech, address
слово	promise
река	river, stream
град	deluge, hail, shower
град	town, city, used as a common city name suffix (Волгоград, Калининград, Ленинград)
пирамида	pyramid
Плутон	Pluto (dwarf planet)
Плутон	Pluto
Венера	Venus (planet)
Венера	Venus (Roman god)
Нептун	Neptune
Уран	Uranus
Сатурн	Saturn
Малая Азия	Asia Minor
британка	: British woman
британка	: Englishwoman
Земля	Earth
уран	uranium (U)
Меркурий	Mercury
пояс астероидов	asteroid belt
Луна	the Moon (the only natural satellite of the Earth)
земля	earth
земля	ground, soil
планета	planet
субботний	Saturday
воскресный	Sunday
воскресение	resurrection, anastasis
астероид	asteroid
астероид	minor planet
пояс	belt, girdle, band, waistband, cummerbund
пояс	zone, region
пояс	flange, collar, hoop
марс	top (on sailing vessels, a platform around the head of a lower mast)
марс	crow's nest (observation platform at the top of a ship’s mast)
ртуть	mercury (Hg)
говор	the sound of talking, the sound of voices, the sound of speech
говор	murmur
говор	dialect, patois, regionalism
жирафа	giraffe
жаба	tonsillitis, quinsy
апрельский	April
сентябрьский	September
октябрьский	October
ноябрьский	November
декабрьский	December
средний	middle
средний	medium
средний	central
неделя	Sunday
недельный	a week's, weekly
азбука	alphabet
азбука	ABC book, abecedary; primer
библия	Bible
библия	bible
плутон	pluton, a large body of igneous rock solidified out of magma deep in the earth’s core.
биология	biology
молитва	prayer
слон	elephant
слон	bishop
слон	one who walks loudly or heavily; stomper
слоновый	elephant; elephantine, elephant's
слоновый	ivory
слоновая кость	ivory
кость	dice, die
белая кость	blue blood
белый	white
белый	white skinned
белый	light, fair
слоновая бумага	ivory paper
бумага	paper
бумага	document
бумага	cotton wool
слоновая болезнь	elephantiasis
болезнь	disease, sickness, illness
болезнь	abnormality
зебра	zebra
зебра	zebra crossing (a pedestrian crosswalk)
пицца	pizza
жираф	giraffe
Жираф	the Giraffe, Camelopardalis (a northern constellation)
квадрат	square
звезда	star (celestial body)
звезда	star (celebrity)
звезда	star (geometric shape)
морская звезда	starfish
имя	personal name, first name, Christian name, given name (for inanimate things, see )
имя	noun (broad sense)
имя	renown, reputation
Чёрное море	the Black Sea
море	a sea of, a large amount of, a large number of
морской	nautical
морской	maritime
флот	fleet, naval fleet
чёрный	black
чёрный	rough, coarse
чёрный	back (stairs, entrance, etc.)
черен	small handle
пучина	gulf, abyss
пучина	the deep
морской ёж	sea urchin
ёжик	crew cut
ёжик	a hot dish, a type of cutlet made from meat and rice
автомобиль	car, automobile, motorcar
автомобиль	vehicle
автомобиль	lorry, truck
гидраргирум	mercury, Hg, hydrargyrum
храм	temple, shrine
храм	church, cathedral
храм	shrine
пророк	prophet
меркурий	mercury (Hg)
меркурий	mercury preparation as used in medicine
контора	office, bureau
контора	suspicious company
контора	the KGB
грамматика	grammar
Бог	God (in monotheistic religions)
бог	god, idol
финик	date (fruit of the date palm)
мозг	brain; marrow
мозг	brains (usually as food)
Аллах	Allah
сука	bitch
сука	frivolous, promiscuous female
народ	people
народ	nation
перо	feather, plume
перо	feathers, down
перо	nib, quill
стол	table
стол	board, fare, cuisine
стол	department, section, office, bureau
сто	hundred (100)
карандаш	pencil
карандаш	pencil marks, pencil drawing
карандаш	stick
солдат	soldier (male or female)
сербскохорватский	Serbo-Croatian
американский	American
соединённый	united
соединённый	joint
штат	state
штат	staff
северный	north, northern
северный	northerly
океан	ocean
астронавт	astronaut
дзельква граболистная	Caucasian zelkova (tree or wood)
дзельква пильчатая	keyaki, (tree or wood), .
граб	hornbeam ()
люди	people, humans
пёрка	wood drill, wood bit
Господь	the Lord, God
английский	English
английский	English language
или	or else
или	either
туш	flourish
чернобыль	wormwood, mugwort ()
сразу	at once, simultaneously
сразу	at one stroke
сразу	at once, right away, straight away
МТКК	STS (Space Transportation System)
МТКК	Space Shuttle, shuttle
многоразовый транспортный космический корабль	Space Transportation System (STS)
многоразовый транспортный космический корабль	Space Shuttle, shuttle
корабль	ship, liner
корабль	warship
корабль	airliner, aircraft
овца	sheep
школа	school
школа	schoolhouse
школа	academy
генерал	general
генерал	syphilis
генерал	syphilitic person
стрела	arrow
стрела	pointer, indicator
стрела	shaft
престо	presto
академия	academy
академия	college
армия	army, armed forces
армия	army
марципан	marzipan, marchpane
беларус	: Belarusian (person from Belarus or of Belarusian descent)
вагон	railway car, coach, railway carriage
вагон	much/many, a lot of
путник	traveler, wayfarer
вера	belief, faith
вера	trust, faith
вера	faith, creed
сукин	bitch’s
сын	child
сын	(poetic plural): sons
дочь	daughter
мать	mother
отец	father
отец	ancestor
отец	senior, superior, first of, chief, sensei
время	tense
путь	way, path, road
путь	track, line
путь	means
спутник	a fellow traveller; companion
спутник	satellite, moon
спутник	an artificial satellite of a planet or moon, sputnik
университет	university
кириллица	Cyrillic alphabet
долина	valley
долина	vale, dale
лука	bend (in a river or road)
лука	pommel (of a saddle)
лука	saddlebow
хороший	good, nice, fine
хороший	large, significant, decent
хороший	good-looking, handsome, pretty
латиница	Roman alphabet
абажур	lampshade
абажур	a visor, worn on the forehead to protect one's eyes from the sun
абитуриент	graduate, school-leaver
абитуриент	university applicant, enrollee, candidate for a university entrance examination.
абрикос	apricot
абрикос	testicles, balls, nuts, nads, gonad
абсолютный	absolute
абстрактный	abstract
абсурд	absurdity
абсурдный	absurd
абсцесс	abscess
аванс	advance , prepayment, payment on account
аванс	advances, overtures
авантюра	gamble
авантюра	adventure, venture
авиатор	airman, aviator, pilot
авиация	aviation
авиация	air force
авиация	(collectively): aircraft
авось	perhaps, maybe, possibly, may still, might yet
авось	blind trust in divine providence; blind faith in sheer luck; counting on a miracle
авось	faith in serendipity; counting on pure luck
автобиография	autobiography
автобус	bus, motorbus
автократия	autocracy
автоматический	automatic
автономия	autonomy
автор	author
автор	the head of a criminal group
авторитет	authority, prestige
авторитет	(person) authority
авторитет	underworld leader
авторучка	fountain pen
администратор	administrator
администратор	business manager
администратор	receptionist
адрес	the recipient or direction of a statement, claim, allegation etc.
активно	actively
анализ	analysis
аппарат	apparatus, instrument, device
аппарат	camera
аппарат	apparat, State organ, the machinery of state bureaucratic administration
аппетит	appetite
аптека	chemist ; drugstore; pharmacy
арифметика	arithmetic
бабушка	grandmother, grandma, granny
бабушка	old lady
бабушка	Gandhi's breakfast, eighty in the lotto game
базар	market, bazaar
базар	row, uproar
базар	talk, chatter
бал	ball, dance
балет	ballet
балкон	balcony
банка	jar, pot
банка	can, tin
банка	cupping glass
башмак	chock
беда	misfortune, trouble, disaster, mischief
бедность	poverty, poorness
бедность	indigence, penury
бедствие	calamity, disaster
беззаботный	light-hearted
беззаботный	carefree, untroubled, insouciant
беззаботный	careless
безграмотность	illiteracy
безграмотность	ignorance
безнадёжность	hopelessness
безнадёжность	despair
безнравственность	immorality
безнравственность	dissoluteness
безобразие	ugliness
безобразие	deformity
безопасность	safety
безопасность	security
безработица	unemployment
безусловно	certainly, undoubtedly, absolutely
безусловно	there is no doubt that...
бесплатно	gratis, free of charge
беспомощность	helplessness
беспомощность	feebleness
беспорядок	disorder
беспорядок	confusion
беспорядок	disarray
биография	biography
бифштекс	steak, beefsteak
бифштекс	hamburger, patty
бледность	pallor, paleness
бледность	insipidity, colorlessness
близорукий	nearsighted, myopic
близорукий	shortsighted, lacking in foresight
блузка	blouse
богатый	rich, wealthy
бодрый	cheerful
бодрый	brisk
бодрый	sprightly
бойкий	smart, clever
бойкий	sharp
бойкий	glib, fluent
больница	hospital
больно	bad, badly
больно	painfully
больно	extremely, terribly
больше	, : bigger, larger, more, greater
больше	any more
большинство	majority, most
борода	beard
босяк	hobo, tramp, vagabond
брак	marriage, matrimony
брак	flaw, defect
брак	defective goods, waste, spoilage, rejects
брюки	pants, trousers
булка	roll of bread, small loaf
булка	white bread
булка	buttocks, buns
буря	storm, tempest
бутерброд	butterbrot
бутылка	bottle
быстро	fast, quickly, rapidly
важный	important
важный	proud, majestic, imposing (important-looking or -seeming)
вакансия	vacancy (an unoccupied job)
ванна	bath, bathtub
щадить	to spare, to have mercy (on)
щадить	to take care of
варенье	jam, varenye, murabba (food; usually not as thick as джем, and with whole pieces of fruit or berry)
век	century
век	lifetime
век	age, epoch, era, period
великий	large, big
великий	great, outstanding
велосипед	bicycle, bike
велосипед	bicycle crunch
вечер	evening (after 8 PM)
вечер	tonight, this evening
вечер	party, social gathering, soiree
вилка	bracket
вино	any strong alcoholic beverage (especially vodka)
вишня	cherry, sour cherry ()
вокзал	station, terminal
вокзал	park, pleasure garden
война	war, warfare
враг	enemy, foe
врач	therapist, not surgeon, not hospital nurse
врач	doc, vet, medic, physician, doctor
яд	poison, venom
яд	something or someone that has a harmful effect on someone
яйцо	testicle, ball, nut, nad, gonad
юбка	skirt
юбка	woman
еда	eating
ёлка	: spruce, spruce tree
ёлка	Christmas tree
ёлка	New Year's party for children
щека	cheek
щека	mouth , jaw
щека	side, sidepiece, stock, jaw (of a mechanism)
эгоизм	egoism, egotism, selfishness
дракон	dragon
призрак	ghost, spectre
кров	shelter, home
балерина	ballerina
акула	shark
ананас	pineapple (fruit or plant)
ангел	angel
ангел	an innocent
ангел	dear, darling
аэропорт	airport
ночь	night, nighttime
стреха	eaves
стреха	thatched roof
банан	banana
банан	joint of marijuana
байдарка	kayak
виноград	grape, grapes
виноград	vintage
вертолёт	helicopter
верблюд	camel
род	generation, birth, origin, stock, family, race, tribe, lineage
род	genus
род	sort, kind, genre, style, branch
пол	floor
пол	sex, gender
дурак	fool, simpleton, idiot
дурак	durak
номер	nominal number
номер	number (various senses)
номер	size (of clothes or shoes)
есть	to eat
есть	there is, there are, exists/exist
театр	theatre/theater
суицид	suicide
на-	onto, upon
на-	to repletion, to satiation, to the full, enough, too much
на-	a quantity of, a lot of
с-	off, from off
до-	up to
до-	completely
до-	and get in trouble, and get what's coming to one
за-	behind, beyond
за-	to begin doing
за-	in advance
над-	: to extend, add
над-	: to apply an action or measure
над-	: to apply an action in incomplete manner
воз-	upwards, up
воз-	returning, re-
из-	out from
без-	dis-, un-
без-	-less
вы-	out, out from
вы-	completion or fulfillment
низ-	down, de-
о-	: about, around
от-	away from
пере-	over, over again
пере-	across, trans-
пере-	too much
по-	perfective aspect
по-	imperfective aspect
по-	for a while, a little
под-	upwards
под-	closer
под-	adding
у-	with a more concrete purpose
пре-	over, across
пре-	most, very
пред-	before, fore-, pre-
пред-	cis- (in place names)
при-	arrival
при-	attachment, on
при-	adding to
про-	through, past
противо-	counter, anti-
раз-	asunder, apart
раз-	dis-, di-, un-
раз-	enlarged action
вз-	upwards, up
вз-	returning, re-
со-	with, con-, co-
иврит	the Hebrew language, Modern Hebrew, Ivrit
советский	Soviet
социалистический	socialist, socialistic
бар	saloon, bar, snack bar
бар	bar, jib
бар	sandbar
космический корабль	spacecraft, spaceship, space vehicle
космический	space, cosmos; cosmic
космический	extremely big, extremely high
клон	clone
лытдыбр	a blog posting about one’s daily life
лесоматериал	lumber
лесоматериал	timber (U.S.)
этот	this/that one, these/those (ones)
первый	first
первый	chief, main
первый	number one, top
говорить	to speak, to talk (perfective поговорить)
говорить	to say, to tell (perfective сказать)
будущий	future
будущий	next, coming, subsequent
сам	self, -self
сам	alone
актёр	actor, player, performer
архангел	archangel
Архангельск	, also known as Archangel
автостоп	hitchhiking
лесосушилка	lumber kiln
лесосушилка	timber-drying plant, timber dryer
лесостепь	forest-steppe
лесоспуск	timber slide, timber chute
лесосплав	timber-rafting
лесосека	clearing
лесосека	wood to be felled
лесосека	wood-cutting area, cutting area
лесостепной	forest-steppe
мост	bridge
мост	bridge (a prosthesis replacing one or several adjacent teeth)
