# lang=sv
kiwi	a (fruit)
argument	an supporting a stance
argument	an argument; an independent variable passed to a function
argument	an argument; a variable passed to a function
arm	; the body part
arm	; something extending from a body
arm	poor; to be pitied
art	species
as	Carrion, carcass (of an animal killed by a predator).
as	an asshole, ass (inconsiderate or otherwise contemptible person)
as	one of the gods from Old Norse religion, in particular one of the Æsir
hot	threat
not	note.
not	a short message; note.
not	a formal message from a country to another country’s embassy.
men	but; introducing a clause that contrasts with the preceding clause, sentence or common belief.
men	yet, but, however
men	a handicap, long-time remnant of a physical or mental injury, which affects a person negatively
caipirinha	(drink)
hack	The action of ; a chop.
hack	notch, nick, recess, grove, incision
cyan	Almost any chemical compound containing a cyanide group; especially if this compound is in gaseous state.
pigment	(in paint)
indigo	(color)
indigo	(dye)
indigo	(plant)
lob	a lobe
sombrero	a (hat)
hut	respect, good manners, (ability to feel appropriate) shame
hut	behave! (same as: du ska veta hut! = vet hut! = hut!)
alligator	(reptile)
sill	herring
boss	; final enemy
boss	, supervisor; someone who oversees work
city	inner city, the commercial centre of a medium-sized or larger city
civil	, civilian; having to do with people and organizations outside military or police, sometimes also outside religion or team-based activities, such as a professional sports team
civil	a civilian
minister	a (in the foreign affairs administration)
diesel	; a fuel
diesel	; a vehicle
grape	grapefruit
salsa	(sauce)
salsa	(style of music)
salsa	(dance)
om	whether
om	about
egg	The sharp edge of a cutting tool.
marinara	A pizza marinara; garnished with tomato sauce, garlic, and oregano.
marinara	A pizza garnished with tomato sauce, cheese, and seafood (such as crab, clam, prawn and anchovies).
al	alder (tree)
del	part ; share
adel	nobility, aristocracy.
ag	grass of the genus
ag	various sedges and rushes outside genus , e.g. in genera (rushes) and Schoenus ()
god	good, morally commendable
god	tasty, good (tasting good)
god	good (having pleasing qualities)
ba	("just, only")
ba	Used colloquially to indicate speech or action. Compare English , .
bad	bathing; swimming (see the usage notes for , which also apply here)
bad	a bath; a swim (instance of taking a bath or going for a swim)
bad	a bath (place suitable for bathing, like a or )
kind	cheek (part of the face)
hammock	A ; a canopy swing; a freestanding garden furniture with a suspended couch.
bal	bale, bundle
bal	Formal gathering for dance, ball
tamp	The end, or end piece, of a rope
ädel	noble; honourable
AB	the blood type
